date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
2020-08-13,False,False,0.35,340,1000,250,2cd,1,437.9230769,-0.0,437.9230769,590.0,-3449.496432635764,-3449.496432635764,-2686.3625473695183,0.0,0.0,763.1338852662457,22894.016557987372,-17516.923076,-17516.923076,-23600.0,0.0,-6083.076924000001,0.02250825056780359,0.0,-0.0,170.4692308,426.2384615,324.1230769,261.9384615,61.54615385,0.0,0.7631338852662457,0,1
2020-08-14,False,False,0.35,340,1000,250,2cd,1,395.8153846,-0.0,395.8153846,590.0,-3158.413327115833,-3158.413327115833,-2536.0390539119253,0.0,0.0,622.3742732039077,18671.22819611723,-15832.615384,-15832.615384,-23600.0,0.0,-7767.384615999999,-0.036383107186939045,0.0,-0.0,162.5142857,360.0071429,290.1,234.4846154,48.16153846,0.0,0.6223742732039077,0,1
2020-08-15,False,False,0.35,340,1000,250,2cd,1,66.85384615,-0.0,66.85384615,311.01538462,-769.5370667938039,-769.5370667938039,-777.0499133715666,0.0,0.0,-7.51284657776273,-225.3853973328819,-2674.1538459999997,-2674.1538459999997,-12440.615384800001,0.0,-9766.461538800002,,0.0,-0.0,57.13846154,66.85384615,43.24615385,43.24615385,42.92307692,0.0,-0.00751284657776273,0,0
2020-08-16,False,False,0.35,340,1000,250,2cd,1,60.94615385,-0.0,60.94615385,303.27692308,-688.7773293367752,-688.7773293367752,-726.0222919763435,0.0,0.0,-37.24496263956826,-1117.3488791870477,-2437.846154,-2437.846154,-12131.0769232,0.0,-9693.2307692,,0.0,-0.0,53.45714286,53.82307692,38.90769231,38.90769231,38.25384615,0.0,-0.03724496263956826,0,0
2020-08-17,False,False,0.35,340,1000,250,2cd,1,408.9,-0.0,408.9,590.0,-3437.2762011303025,-3437.2762011303025,-2668.6729504281193,0.0,0.0,768.6032507021832,23058.097521065498,-16356.0,-16356.0,-23600.0,0.0,-7244.0,0.013299309068481202,0.0,-0.0,142.4076923,408.9,306.1071429,249.6,81.9,0.0,0.7686032507021833,0,1
2020-08-18,False,False,0.35,340,1000,250,2cd,1,463.8538462,-0.0,463.8538462,590.0,-3632.7352313849415,-3632.7352313849415,-2818.998546704175,0.0,0.0,813.7366846807663,24412.100540422987,-18554.153848,-18554.153848,-23600.0,0.0,-5045.846151999998,0.04194434969712346,0.0,-0.0,161.0076923,405.3230769,348.3076923,299.8384615,73.2,0.0,0.8137366846807663,0,1
2020-08-19,False,False,0.35,340,1000,250,2cd,1,412.7076923,-0.0,412.7076923,590.0,-3414.1498021317575,-3414.1498021317575,-2611.6969378799076,0.0,0.0,802.4528642518499,24073.585927555498,-16508.307692000002,-16508.307692000002,-23600.0,0.0,-7091.692307999998,0.022570139136707024,0.0,-0.0,158.1076923,351.7076923,306.9230769,212.6076923,68.66923077,0.0,0.8024528642518498,0,1
2020-08-20,False,False,0.35,340,1000,250,2cd,1,405.3714286,-0.0,405.3714286,590.0,-3327.8336239831556,-3327.8336239831556,-2585.8382712327602,0.0,0.0,741.9953527503953,22259.86058251186,-16214.857144,-16214.857144,-23600.0,0.0,-7385.142856,0.005327271781801146,0.0,-0.0,173.5615385,365.4461538,316.2923077,243.0692308,67.72307692,0.0,0.7419953527503953,0,1
2020-08-21,False,False,0.35,340,1000,250,2cd,1,455.0307692,-0.0,455.0307692,590.0,-3429.1659984896232,-3429.1659984896232,-2728.6086752070028,0.0,0.0,700.5573232826205,21016.719698478613,-18201.230768,-18201.230768,-23600.0,0.0,-5398.769231999999,0.014110196158314325,0.0,-0.0,148.4,402.4076923,314.5307692,290.5461538,54.95384615,0.0,0.7005573232826204,0,1
2020-08-22,False,False,0.35,340,1000,250,2cd,1,63.84615385,-0.0,63.84615385,313.84615385,-671.8818826358579,-671.8818826358579,-717.0706267007779,0.0,0.0,-45.18874406492,-1355.6623219476,-2553.846154,-2553.846154,-12553.846154,0.0,-10000.0,,0.0,-0.0,63.84615385,53.55384615,37.86153846,37.86153846,35.07692308,0.0,-0.04518874406492,0,0
2020-08-23,False,False,0.35,340,1000,250,2cd,1,51.39230769,-0.0,51.39230769,298.18461537999997,-624.905494377906,-624.905494377906,-678.1383709985371,0.0,0.0,-53.23287662063103,-1596.986298618931,-2055.6923076000003,-2055.6923076000003,-11927.384615199999,0.0,-9871.692307599998,,0.0,-0.0,47.46153846,50.79230769,34.66153846,34.53076923,36.00769231,0.0,-0.05323287662063103,0,0
2020-08-24,False,False,0.35,340,1000,250,2cd,1,415.7923077,-0.0,415.7923077,590.0,-3469.0384985836863,-3469.0384985836863,-2705.2376487463566,0.0,0.0,763.8008498373297,22914.02549511989,-16631.692307999998,-16631.692307999998,-23600.0,0.0,-6968.307692000002,0.014704754528608976,0.0,-0.0,120.6,411.1384615,300.1615385,225.6461538,56.9,0.0,0.7638008498373297,0,1
2020-08-25,False,False,0.35,340,1000,250,2cd,1,423.0692308,-0.0,423.0692308,590.0,-3309.5904704756354,-3309.5904704756354,-2572.857827445002,0.0,0.0,736.7326430306334,22101.979290919004,-16922.769232,-16922.769232,-23600.0,0.0,-6677.230768000001,0.010887497282658032,0.0,-0.0,145.6769231,348.3615385,319.2,221.6285714,54.87692308,0.0,0.7367326430306335,0,1
2020-08-26,False,False,0.35,340,1000,250,2cd,1,433.3615385,-0.0,433.3615385,590.0,-3334.1024824326637,-3334.1024824326637,-2607.6138431687423,0.0,0.0,726.4886392639214,21794.65917791764,-17334.46154,-17334.46154,-23600.0,0.0,-6265.53846,0.012279267426222873,0.0,-0.0,199.0153846,365.9153846,352.3923077,224.2307692,48.47692308,0.0,0.7264886392639214,0,1
2020-08-27,False,False,0.35,340,1000,250,2cd,1,360.3153846,-0.0,360.3153846,590.0,-3075.531759688459,-3075.531759688459,-2330.377255579705,0.0,0.0,745.1545041087538,22354.635123262615,-14412.615384,-14412.615384,-23600.0,0.0,-9187.384616,-0.013262702434054141,0.0,-0.0,83.02307692,360.3153846,264.8846154,200.4230769,44.86153846,0.0,0.7451545041087538,0,1
2020-08-28,False,False,0.35,340,1000,250,2cd,1,441.7076923,-0.0,441.7076923,590.0,-3210.5691383513895,-3210.5691383513895,-2522.718727010019,0.0,0.0,687.8504113413705,20635.512340241115,-17668.307692000002,-17668.307692000002,-23600.0,0.0,-5931.692307999998,0.0058724296803707166,0.0,-0.0,128.4846154,364.0307692,323.8230769,248.7615385,44.94615385,0.0,0.6878504113413706,0,1
2020-08-29,False,False,0.35,340,1000,250,2cd,1,53.85384615,-0.0,53.85384615,303.85384615,-607.314773540025,-607.314773540025,-677.9368600995001,0.0,0.0,-70.62208655947506,-2118.662596784252,-2154.153846,-2154.153846,-12154.153846,0.0,-10000.0,,0.0,-0.0,53.85384615,52.86153846,32.36153846,32.36153846,32.36923077,0.0,-0.07062208655947506,0,0
2020-08-30,False,False,0.35,340,1000,250,2cd,1,57.3,-0.0,57.3,300.42307691999997,-637.2931131107928,-637.2931131107928,-687.231617720304,0.0,0.0,-49.938504609511256,-1498.1551382853377,-2292.0,-2292.0,-12016.923076799998,0.0,-9724.923076799998,,0.0,-0.0,46.72307692,57.3,34.55384615,34.55384615,34.71538462,0.0,-0.049938504609511256,0,0
2020-08-31,False,False,0.35,340,1000,250,2cd,1,366.2,-0.0,366.2,586.7230769,-2497.3545788550105,-2497.3545788550105,-2156.4056435864877,0.0,0.0,340.94893526852275,10228.468058055681,-14648.0,-14648.0,-23468.923076,0.0,-8820.923076,,0.0,-0.0,89.36153846,336.7230769,256.9384615,166.9571429,55.84615385,0.0,0.34094893526852277,0,1
2020-09-01,False,False,0.35,340,1000,250,2cd,1,427.6461538,-0.0,427.6461538,590.0,-3297.4485251033407,-3297.4485251033407,-2586.183553910905,0.0,0.0,711.2649711924355,21337.949135773066,-17105.846152,-17105.846152,-23600.0,0.0,-6494.153848000002,0.0062941648301213515,0.0,-0.0,183.4615385,350.7615385,298.2538462,201.3428571,62.32307692,0.0,0.7112649711924355,0,1
2020-09-02,False,False,0.35,340,1000,250,2cd,1,406.5384615,-0.0,406.5384615,586.8153846,-3076.044769697579,-3076.044769697579,-2386.725522560281,0.0,0.0,689.3192471372977,20679.577414118932,-16261.53846,-16261.53846,-23472.615384,0.0,-7211.076924000001,-0.007132033178763653,0.0,-0.0,135.1153846,336.8153846,291.1384615,213.7384615,59.08461538,0.0,0.6893192471372976,0,1
2020-09-03,False,False,0.35,340,1000,250,2cd,1,384.9384615,-0.0,384.9384615,590.0,-3012.0711103954723,-3012.0711103954723,-2332.1772293522417,0.0,0.0,679.8938810432305,20396.816431296917,-15397.53846,-15397.53846,-23600.0,0.0,-8202.46154,-0.02190502616530754,0.0,-0.0,132.3923077,341.8384615,273.1384615,199.5230769,57.06923077,0.0,0.6798938810432306,0,1
2020-09-04,False,False,0.35,340,1000,250,2cd,1,394.5615385,-0.0,394.5615385,590.0,-3119.353385540514,-3119.353385540514,-2331.7306053946986,0.0,0.0,787.6227801458153,23628.68340437446,-15782.46154,-15782.46154,-23600.0,0.0,-7817.53846,0.012533973355627115,0.0,-0.0,133.0076923,386.3214286,238.8230769,238.18,65.60769231,0.0,0.7876227801458153,0,1
2020-09-05,False,False,0.35,340,1000,250,2cd,1,338.4461538,-0.0,338.4461538,523.9153845999999,-2105.51703126154,-2105.51703126154,-1809.2423942357368,0.0,0.0,296.27463702580326,8888.239110774099,-13537.846152,-13537.846152,-20956.615383999997,0.0,-7418.769231999997,-0.30941867911381216,0.0,-0.0,63.27692308,273.9153846,158.5384615,158.5384615,46.26923077,0.0,0.29627463702580326,0,0
2020-09-06,False,False,0.35,340,1000,250,2cd,1,94.13846154,-0.0,94.13846154,305.63846154,-790.8964932411254,-790.8964932411254,-820.1634094304306,0.0,0.0,-29.26691618930522,-878.0074856791566,-3765.5384615999997,-3765.5384615999997,-12225.5384616,0.0,-8460.0,,0.0,-0.0,57.64615385,94.13846154,49.26153846,37.46923077,34.43076923,0.0,-0.02926691618930522,0,0
2020-09-07,False,False,0.35,340,1000,250,2cd,1,376.8692308,-0.0,376.8692308,575.6461538,-2865.4815320494226,-2865.4815320494226,-2236.9419091587315,0.0,0.0,628.5396228906911,18856.188686720736,-15074.769232,-15074.769232,-23025.846152,0.0,-7951.076919999998,-0.03673825237503725,0.0,-0.0,127.7785714,314.1615385,295.8307692,184.7307692,62.97692308,0.0,0.6285396228906911,0,1
2020-09-08,False,False,0.35,340,1000,250,2cd,1,403.9384615,-0.0,403.9384615,576.0,-3271.3354302417497,-3271.3354302417497,-2533.2737409579336,0.0,0.0,738.0616892838161,22141.850678514485,-16157.53846,-16157.53846,-23040.0,0.0,-6882.46154,0.009248417209955617,0.0,-0.0,186.7923077,326.0,295.4230769,175.9230769,70.75384615,0.0,0.7380616892838161,0,1
2020-09-09,False,False,0.35,340,1000,250,2cd,1,361.5692308,-0.0,361.5692308,590.0,-3118.644099780652,-3118.644099780652,-2339.915380984367,0.0,0.0,778.7287187962852,23361.861563888557,-14462.769232,-14462.769232,-23600.0,0.0,-9137.230768,-0.0029464950946963553,0.0,-0.0,208.0615385,349.2076923,271.8923077,157.8923077,76.03846154,0.0,0.7787287187962852,0,1
2020-09-10,False,False,0.35,340,1000,250,2cd,1,390.3142857,-0.0,390.3142857,590.0,-3171.671733897279,-3171.671733897279,-2465.1509095734095,0.0,0.0,706.5208243238694,21195.62472971608,-15612.571428000001,-15612.571428000001,-23600.0,0.0,-7987.428571999999,-0.010895478237845535,0.0,-0.0,135.1923077,355.2461538,299.8384615,184.0692308,62.22857143,0.0,0.7065208243238694,0,1
2020-09-11,False,False,0.35,340,1000,250,2cd,1,441.9076923,-0.0,441.9076923,567.7461538,-3150.3786678334445,-3150.3786678334445,-2487.736798495984,0.0,0.0,662.6418693374603,19879.25608012381,-17676.307692000002,-17676.307692000002,-22709.846152,0.0,-5033.538459999996,0.00828941452823373,0.0,-0.0,172.6692308,317.7461538,318.3538462,199.6384615,49.77692308,0.0,0.6626418693374603,0,1
2020-09-12,False,False,0.35,340,1000,250,2cd,1,190.5,-0.0,190.5,422.4230769,-1503.531044022854,-1503.531044022854,-1341.8859866889195,0.0,0.0,161.64505733393457,4849.351720018038,-7620.0,-7620.0,-16896.923076,0.0,-9276.923076,,0.0,-0.0,64.66153846,172.4230769,155.4384615,145.9384615,43.26153846,0.0,0.16164505733393458,0,0
2020-09-13,False,False,0.35,340,1000,250,2cd,1,111.7230769,-0.0,111.7230769,355.4153846,-1077.2816067054823,-1077.2816067054823,-1034.623347246535,0.0,0.0,42.658259458947214,1279.7477837684164,-4468.923076,-4468.923076,-14216.615383999999,0.0,-9747.692307999998,,0.0,-0.0,60.72666667,109.1692308,78.9,78.9,18.42307692,0.0,0.04265825945894721,0,0
2020-09-14,False,False,0.35,340,1000,250,2cd,1,370.4307692,-0.0,370.4307692,590.0,-2831.9388327591923,-2831.9388327591923,-2181.478049326009,0.0,0.0,650.4607834331832,19513.823502995496,-14817.230768,-14817.230768,-23600.0,0.0,-8782.769232,-0.04063804073783783,0.0,-0.0,123.9230769,370.4307692,263.5384615,175.4307692,42.33846154,0.0,0.6504607834331833,0,1
2020-09-15,False,False,0.35,340,1000,250,2cd,1,337.9307692,-0.0,337.9307692,556.3,-2758.5650248474954,-2758.5650248474954,-2080.8903004965673,0.0,0.0,677.674724350928,20330.241730527843,-13517.230768,-13517.230768,-22252.0,0.0,-8734.769232,-0.02979212103415263,0.0,-0.0,52.54615385,306.3,248.2538462,180.3538462,46.36923077,0.0,0.677674724350928,0,1
2020-09-16,False,False,0.35,340,1000,250,2cd,1,418.3153846,-0.0,418.3153846,590.0,-3083.477748185841,-3083.477748185841,-2424.524319042678,0.0,0.0,658.9534291431628,19768.602874294884,-16732.615384,-16732.615384,-23600.0,0.0,-6867.384615999999,-0.01216545458483742,0.0,-0.0,153.9692308,345.9461538,338.3230769,232.3615385,46.18571429,0.0,0.6589534291431628,0,1
2020-09-17,False,False,0.35,340,1000,250,2cd,1,404.9461538,-0.0,404.9461538,560.1076923,-2934.4375937910618,-2934.4375937910618,-2301.4288881321145,0.0,0.0,633.0087056589473,18990.26116976842,-16197.846152,-16197.846152,-22404.307692000002,0.0,-6206.461540000002,-0.012274925065047015,0.0,-0.0,120.7615385,310.1076923,281.7,147.8769231,42.25384615,0.0,0.6330087056589473,0,1
2020-09-18,False,False,0.35,340,1000,250,2cd,1,399.4923077,-0.0,399.4923077,590.0,-3008.376267742303,-3008.376267742303,-2366.881885048077,0.0,0.0,641.4943826942258,19244.831480826775,-15979.692308000002,-15979.692308000002,-23600.0,0.0,-7620.3076919999985,-0.027318565750285906,0.0,-0.0,119.1,374.3307692,330.7615385,214.1692308,47.66153846,0.0,0.6414943826942258,0,1
2020-09-19,False,False,0.35,340,1000,250,2cd,1,325.6307692,-0.0,325.6307692,535.6692307999999,-2473.5202576844795,-2473.5202576844795,-1927.5604271616073,0.0,0.0,545.9598305228722,16378.794915686165,-13025.230768,-13025.230768,-21426.769232,0.0,-8401.538464,-0.07865995372886347,0.0,-0.0,121.6,285.6692308,241.0846154,154.4461538,34.78461538,0.0,0.5459598305228721,0,0
2020-09-20,False,False,0.35,340,1000,250,2cd,1,57.03076923,-0.0,57.03076923,300.44615385,-659.4911373683735,-659.4911373683735,-696.8643274628413,0.0,0.0,-37.37319009446776,-1121.1957028340328,-2281.2307692,-2281.2307692,-12017.846153999999,0.0,-9736.6153848,,0.0,-0.0,48.22307692,57.03076923,40.86923077,40.44615385,31.74615385,0.0,-0.03737319009446776,0,0
2020-09-21,False,False,0.35,340,1000,250,2cd,1,416.1153846,-0.0,416.1153846,590.0,-2964.925032786845,-2964.925032786845,-2267.469868721137,0.0,0.0,697.4551640657078,20923.654921971232,-16644.615384,-16644.615384,-23600.0,0.0,-6955.384615999999,-0.002068484417269034,0.0,-0.0,122.0357143,358.0153846,285.6923077,242.3538462,39.32307692,0.0,0.6974551640657077,0,1
2020-09-22,False,False,0.35,340,1000,250,2cd,1,48.46153846,-0.0,48.46153846,298.26428571,-560.0357267813788,-560.0357267813788,-639.2765896891697,0.0,0.0,-79.24086290779087,-2377.225887233726,-1938.4615383999999,-1938.4615383999999,-11930.5714284,0.0,-9992.10989,,0.0,-0.0,48.26428571,48.46153846,29.93076923,29.93076923,29.97692308,0.0,-0.07924086290779087,0,1
2020-09-23,False,False,0.35,340,1000,250,2cd,1,367.9,-0.0,367.9,590.0,-2952.5935067041673,-2952.5935067041673,-2223.497319223538,0.0,0.0,729.0961874806294,21872.885624418883,-14716.0,-14716.0,-23600.0,0.0,-8884.0,-0.014583849135019089,0.0,-0.0,117.0230769,362.9538462,257.6571429,192.9,48.4,0.0,0.7290961874806294,0,1
2020-09-24,False,False,0.35,340,1000,250,2cd,1,359.0,-0.0,359.0,566.9846153999999,-2906.0573191944686,-2906.0573191944686,-2169.5870939237884,0.0,0.0,736.4702252706802,22094.106758120404,-14360.0,-14360.0,-22679.384615999996,0.0,-8319.384615999996,-0.005921398022131763,0.0,-0.0,122.1,316.9846154,231.3615385,200.6076923,39.33846154,0.0,0.7364702252706802,0,1
2020-09-25,False,False,0.35,340,1000,250,2cd,1,383.1846154,-0.0,383.1846154,590.0,-2859.353690409795,-2859.353690409795,-2172.1402543784316,0.0,0.0,687.2134360313635,20616.403080940905,-15327.384616,-15327.384616,-23600.0,0.0,-8272.615384,-0.02038483979918726,0.0,-0.0,119.7692308,345.0923077,230.4142857,208.1538462,41.1,0.0,0.6872134360313634,0,1
2020-09-26,False,False,0.35,340,1000,250,2cd,1,181.6230769,-0.0,181.6230769,418.0461538,-1482.5121357317637,-1482.5121357317637,-1312.3988960527759,0.0,0.0,170.11323967898784,5103.397190369635,-7264.923076,-7264.923076,-16721.846152000002,0.0,-9456.923076000003,,0.0,-0.0,131.6461538,181.6230769,130.5615385,130.5615385,34.50769231,0.0,0.17011323967898784,0,0
2020-09-27,False,False,0.35,340,1000,250,2cd,1,370.7538462,-0.0,370.7538462,565.2,-2925.8567557734414,-2925.8567557734414,-2192.2415728762953,0.0,0.0,733.615182897146,22008.455486914383,-14830.153848,-14830.153848,-22608.0,0.0,-7777.846152,-0.0008957384172151306,0.0,-0.0,121.9285714,315.2,257.6,196.2153846,47.58461538,0.0,0.733615182897146,0,0
2020-09-28,False,False,0.35,340,1000,250,2cd,1,398.1076923,-0.0,398.1076923,590.0,-3009.3375625863746,-3009.3375625863746,-2277.2653807988436,0.0,0.0,732.072181787531,21962.16545362593,-15924.307692,-15924.307692,-23600.0,0.0,-7675.692308,-0.00024443799489548557,0.0,-0.0,147.8153846,383.6142857,216.1230769,216.1230769,55.66153846,0.0,0.732072181787531,0,1
2020-09-29,False,False,0.35,340,1000,250,2cd,1,372.6153846,-0.0,372.6153846,543.0769230999999,-2686.342144245636,-2686.342144245636,-2149.4336172862263,0.0,0.0,536.9085269594098,16107.255808782293,-14904.615384,-14904.615384,-21723.076923999997,0.0,-6818.461539999997,-0.055572687490200945,0.0,-0.0,126.7692308,293.0769231,268.5846154,178.2692308,47.33846154,0.0,0.5369085269594097,0,1
2020-09-30,False,False,0.35,340,1000,250,2cd,1,316.05,-0.0,316.05,532.3384615,-2077.983758580025,-2077.983758580025,-1814.6245079967898,0.0,0.0,263.3592505832353,7900.777517497058,-12642.0,-12642.0,-21293.53846,0.0,-8651.53846,,0.0,-0.0,136.4538462,282.3384615,222.6923077,157.8857143,5.5,0.0,0.2633592505832353,0,1
2020-10-01,False,False,0.35,340,1000,250,2cd,1,32.62307692,-0.0,32.62307692,278.8,-211.32385596311417,-211.32385596311417,-419.19683892899866,0.0,0.0,-207.8729829658845,-6236.189488976534,-1304.9230768000002,-1304.9230768000002,-11152.0,0.0,-9847.0769232,,0.0,-0.0,30.73846154,32.62307692,5.215384615,5.215384615,5.1,0.0,-0.2078729829658845,0,1
2020-10-02,False,False,0.35,340,1000,250,2cd,1,28.98461538,-0.0,28.98461538,278.38461538,-192.29106090219366,-192.29106090219366,-407.2317682333465,0.0,0.0,-214.94070733115282,-6448.221219934585,-1159.3846152,-1159.3846152,-11135.3846152,0.0,-9976.0,,0.0,-0.0,28.8,28.26923077,4.315384615,4.315384615,4.6,0.0,-0.21494070733115284,0,1
2020-10-03,False,False,0.35,340,1000,250,2cd,1,30.23076923,-0.0,30.23076923,280.23076923,-193.140983064897,-193.140983064897,-405.81588415569377,0.0,0.0,-212.67490109079677,-6380.2470327239025,-1209.2307692,-1209.2307692,-11209.230769200001,0.0,-10000.000000000002,,0.0,-0.0,30.23076923,28.76923077,4.015384615,4.015384615,5.1,0.0,-0.21267490109079676,0,0
2020-10-04,False,False,0.35,340,1000,250,2cd,1,28.89230769,-0.0,28.89230769,278.48571429,-190.27387488540492,-190.27387488540492,-403.4373828795418,0.0,0.0,-213.1635079941369,-6394.9052398241065,-1155.6923076,-1155.6923076,-11139.4285716,0.0,-9983.736264,,0.0,-0.0,28.48571429,28.89230769,4.5,4.5,4.346153846,0.0,-0.21316350799413689,0,0
2020-10-05,False,False,0.35,340,1000,250,2cd,1,28.7,-0.0,28.7,277.8,-185.42721977785965,-185.42721977785965,-398.94606729697455,0.0,0.0,-213.5188475191149,-6405.565425573447,-1148.0,-1148.0,-11112.0,0.0,-9964.0,,0.0,-0.0,27.97692308,28.7,4.530769231,4.530769231,4.8,0.0,-0.2135188475191149,0,1
2020-10-06,False,False,0.35,340,1000,250,2cd,1,84.13846154,-0.0,84.13846154,277.10769231,-388.76623995094843,-388.76623995094843,-453.4963079674091,0.0,0.0,-64.73006801646068,-1941.9020404938203,-3365.5384615999997,-3365.5384615999997,-11084.3076924,0.0,-7718.7692308000005,,0.0,-0.0,27.6,26.26153846,3.992307692,3.992307692,4.923076923,0.0,-0.06473006801646068,0,1
